"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"515","2932835","1","4617","4617","4617","2007","2007","0","","M6785407P0033","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","4617","2007-02-28 00:00:00.0000000","2007-02-28 00:00:00.0000000","4617","4617","4617","3","0","0","0","0","0","0","0","NA","2007-03-30","2007-03-30","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"515","2933041","6","816955.56","816955.56","816955.56","2008","2013","0","","M6785408C0028","NA","","23356","","1700","M67854","NA","NA","NA","","515","","D","NA","False","NA","NA","816955.56","2008-07-30 00:00:00.0000000","2012-11-01 00:00:00.0000000","3e+05","576890.64","576890.64","NA","0","1","0","0","0","2","1","NA","2012-08-27","2012-08-27","0","0","0","240064.92","240064.92","240064.92",0,1,NA,NA,1,NA,"Definitive Contract"
"180","3047415","1","22301","0","0","2005","2005","0","","N0016405M0502","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","22301","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","22301","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-30","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","18781216","12","427833.59","0","0","2005","2009","1","N0016405D8907","0009","NA","","145965","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","427833.59","2004-12-30 00:00:00.0000000","2009-02-02 00:00:00.0000000","44000","0","0","NA","0","1","0","0","0","0","0","NA","2006-09-30","2006-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982898","1","817","0","0","2005","2005","1","N0060400A0002","43AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","817","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","817","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052115","1","8495","8495","8495","2007","2007","0","","N0016407P0064","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8495","2006-10-20 00:00:00.0000000","2006-10-20 00:00:00.0000000","8495","8495","8495","2","0","0","0","0","0","0","0","NA","2006-11-03","2006-11-03","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","3040659","9","3532312.92","0","0","2005","2012","0","","N0014005C0084","NA","","23356","","","","NA","NA","NA","","","","A","NA","True","NA","NA","3532312.92","2005-07-12 00:00:00.0000000","2012-05-01 00:00:00.0000000","180606","0","0","NA","0","1","0","0","0","3","1","NA","2009-09-30","2009-09-30","0","0","0","4025960","0","0",1,1,NA,NA,2,NA,"Definitive Contract"
"180","2963505","14","15890806","0","0","2005","2010","0","","N0002405C5492","NA","","23356","","1700","N00024","NA","NA","NA","J","180","","D","NA","True","NA","NA","15890806","2005-03-29 00:00:00.0000000","2010-02-25 00:00:00.0000000","4733040","0","0","NA","0","1","0","0","0","9","1","NA","2010-10-01","2010-02-25","0","0","0","11106193","0","0",0,1,NA,NA,1,NA,"Definitive Contract"
"180","18776779","2","1032288","0","0","2006","2007","1","N0016402D8909","0010","NA","","68137","","1700","N00164","NA","NA","NA","J","","","A","NA","True","NA","NA","1032288","2006-04-06 00:00:00.0000000","2007-02-07 00:00:00.0000000","1032288","0","0","NA","0","1","0","0","0","0","0","NA","2006-04-06","2006-04-06","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18984209","1","13423","0","0","2005","2005","1","N0060405A0001","35AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","13423","2005-04-29 00:00:00.0000000","2005-04-29 00:00:00.0000000","13423","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-28","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2934484","1","70000","70000","1e+05","2011","2011","0","","M6785411C0001","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","70000","2010-10-14 00:00:00.0000000","2010-10-14 00:00:00.0000000","70000","70000","1e+05","50","0","0","0","0","0","0","0","NA","2011-06-13","2011-03-13","0","0","0","0","0","0",0,1,NA,NA,50,NA,"Definitive Contract"
"198","18983419","1","1213","0","0","2005","2005","1","N0060400A0060","69AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1213","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1213","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220805","1","44436","0","0","2004","2004","1","N6264903D0008","4L278","NA","","116077","","1700","UH503","NA","NA","NA","J","198","","A","NA","True","NA","NA","44436","2004-03-17 00:00:00.0000000","2004-03-17 00:00:00.0000000","44436","0","0","3","0","0","0","0","0","0","0","NA","NA","2004-03-20","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17591532","5","20063.74","0","0","2006","2012","1","GS35F0124R","N0016406F0277","NA","","187863","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","20063.74","2006-05-08 00:00:00.0000000","2011-12-21 00:00:00.0000000","21585","0","0","NA","0","1","0","0","0","0","0","NA","2006-05-15","2006-05-15","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18982878","1","1015","0","0","2005","2005","1","N0060400A0002","32AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1015","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1015","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052138","1","1170","1170","1170","2007","2007","0","","N0016407P0087","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","1170","2006-10-25 00:00:00.0000000","2006-10-25 00:00:00.0000000","1170","1170","1170","2","0","0","0","0","0","0","0","NA","2006-11-15","2006-11-15","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3046287","1","99527","0","0","2004","2004","0","","N0016404M0566","NA","","23356","","1700","BW17A","NA","NA","NA","J","180","","A","NA","True","NA","NA","99527","2004-01-20 00:00:00.0000000","2004-01-20 00:00:00.0000000","99527","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-03-31","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18983024","1","407","0","0","2005","2005","1","N0060400A0019","29AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","407","2005-03-11 00:00:00.0000000","2005-03-11 00:00:00.0000000","407","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-11","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983416","1","1710","0","0","2005","2005","1","N0060400A0060","66AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1710","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1710","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3048975","1","4781","0","0","2005","2005","0","","N0016405P1914","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","4781","2005-08-26 00:00:00.0000000","2005-08-26 00:00:00.0000000","4781","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-10-26","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"374","18785825","1","89015.24","89015.24","89015.24","2011","2011","1","N0016410DGQ20","0006","NA","","142492","","1700","N00164","NA","NA","NA","J","374","","A","NA","True","NA","NA","89015.24","2011-03-31 00:00:00.0000000","2011-03-31 00:00:00.0000000","89015.24","89015.24","89015.24","6","0","0","0","0","0","0","0","NA","2011-05-16","2011-05-16","0","0","0","0","0","0",1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983230","1","510","0","0","2005","2005","1","N0060400A0033","6006","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","510","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","510","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","18867068","3","77744.97","77744.97","77744.97","2010","2010","1","N0024405D0011","MU68","NA","","381680","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","77744.97","2009-10-13 00:00:00.0000000","2010-09-17 00:00:00.0000000","71658.95","71658.95","71658.95","NA","0","1","0","0","0","2","1","NA","2010-09-30","2010-09-30","0","0","0","6086.02","6086.02","6086.02",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18982855","1","520","0","0","2005","2005","1","N0060400A0002","0001","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","520","2005-02-01 00:00:00.0000000","2005-02-01 00:00:00.0000000","520","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-02-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17858951","1","90228","0","0","2006","2006","1","GS35F4027D","N0016406F0066","NA","","155625","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","90228","2005-12-17 00:00:00.0000000","2005-12-17 00:00:00.0000000","90228","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-06","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","19220868","1","19708","0","0","2005","2005","1","N6264903D0008","L351","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","19708","2005-06-02 00:00:00.0000000","2005-06-02 00:00:00.0000000","19708","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-06-23","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050472","1","8928","0","0","2006","2006","0","","N0016406P1084","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8928","2006-04-11 00:00:00.0000000","2006-04-11 00:00:00.0000000","8928","0","0","2","0","0","0","0","0","0","0","NA","NA","2006-05-26","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18983333","1","1466","0","0","2005","2005","1","N0060400A0060","02AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1466","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1466","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982941","1","265","0","0","2005","2005","1","N0060400A0002","76AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","265","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","265","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","17862227","1","2800","0","0","2006","2006","1","GS35F4044D","M6785406F0047","NA","","256943","","1700","M67854","NA","NA","NA","NO","515","","A","NA","","NA","NA","2800","2006-08-21 00:00:00.0000000","2006-08-21 00:00:00.0000000","2800","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-09-10","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983007","1","681","0","0","2005","2005","1","N0060400A0019","20AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","681","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","681","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18781316","2","235024","0","0","2005","2006","1","N0016405D8923","0001","NA","","225379","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","235024","2005-09-10 00:00:00.0000000","2006-01-10 00:00:00.0000000","235024","0","0","NA","0","1","0","0","0","0","0","NA","2005-09-30","2005-09-30","0","0","0","0","0","0",1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18782338","2","23923","23923","23923","2008","2008","1","N0016406D8959","0010","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","23923","2008-02-06 00:00:00.0000000","2008-03-10 00:00:00.0000000","1225","1225","1225","NA","0","1","0","0","0","0","0","NA","2008-04-09","2008-04-09","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983104","1","1949","0","0","2005","2005","1","N0060400A0019","92AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1949","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1949","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3048474","1","2802","0","0","2005","2005","0","","N0016405P1319","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","2802","2005-07-21 00:00:00.0000000","2005-07-21 00:00:00.0000000","2802","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-08-12","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","18775760","1","123564","0","0","2005","2005","1","N0016400D0031","0074","NA","","29124","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","123564","2005-09-24 00:00:00.0000000","2005-09-24 00:00:00.0000000","123564","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-25","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"374","25880722","1","202878","202878","202878","2013","2013","1","N6134013D0002","0002","NA","","277919","","1700","N61340","NA","NA","NA","J","374","","A","NA","True","NA","NA","202878","2013-04-25 00:00:00.0000000","2013-04-25 00:00:00.0000000","202878","202878","202878","5","0","0","0","0","0","0","0","NA","2014-10-17","2014-10-17","0","0","0","0","0","0",1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18842695","2","101549.12","101549.12","101549.12","2008","2008","1","N0018907D0105","GT10","NA","","360613","","1700","N57023","NA","NA","NA","B","198","FAIR","A","NA","False","NA","NA","101549.12","2008-07-23 00:00:00.0000000","2008-08-29 00:00:00.0000000","90117.52","90117.52","90117.52","NA","0","1","0","0","0","1","1","NA","2008-09-05","2008-09-05","0","0","0","11431.6","11431.6","11431.6",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","18776244","9","1200812","0","0","2005","2006","1","N0016401D0039","0022","NA","","370859","","1700","N00164","NA","NA","NA","U","180","","A","NA","False","NA","NA","1200812","2005-09-23 00:00:00.0000000","2006-09-27 00:00:00.0000000","576752","0","0","NA","0","1","0","0","0","0","0","NA","2006-09-30","2006-09-30","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982858","1","318","0","0","2005","2005","1","N0060400A0002","0021","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","318","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","318","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18022048","1","3353","0","0","2005","2005","1","GS35F4564G","N0016405F5112","NA","","287013","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","3353","2005-02-23 00:00:00.0000000","2005-02-23 00:00:00.0000000","3353","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-02-28","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"374","16597091","1","65694","0","0","2004","2004","1","GS23F0038L","N0002404F2307","NA","","244016","","1700","BZ002","NA","NA","NA","NO","374","","A","NA","","NA","NA","65694","2004-04-06 00:00:00.0000000","2004-04-06 00:00:00.0000000","65694","0","0","0","0","0","0","0","0","0","0","NA","NA","2005-04-02","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3053389","1","10079","10079","10079","2007","2007","0","","N0016407P1458","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","10079","2007-07-02 00:00:00.0000000","2007-07-02 00:00:00.0000000","10079","10079","10079","2","0","0","0","0","0","0","0","NA","2007-08-06","2007-08-06","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","17708512","1","8295","0","0","2005","2005","1","GS35F0329M","N0016405F0170","NA","","306234","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","8295","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","8295","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-11-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3054010","2","69485","69485","69485","2007","2008","0","","N0016407P2148","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","69485","2007-09-14 00:00:00.0000000","2008-04-08 00:00:00.0000000","2500","2500","2500","NA","0","1","0","0","0","1","1","NA","2008-08-21","2008-08-21","0","0","0","66985","66985","66985",1,1,NA,NA,3,NA,"Purchase Order"
"198","18983442","1","1699","0","0","2005","2005","1","N0060400A0060","93AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1699","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","1699","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19239892","1","8806","0","0","2004","2004","1","N6267002D0001","8B1D","NA","","26109","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","8806","2004-01-02 00:00:00.0000000","2004-01-02 00:00:00.0000000","8806","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-02-07","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18675010","8","65972","0","0","2003","2006","1","N0002400D6000","NWEJ","NA","","209658","","1700","","NA","NA","NA","J","","","A","NA","True","NA","NA","65972","2002-10-01 00:00:00.0000000","2006-04-10 00:00:00.0000000","16820","0","0","NA","0","1","0","0","0","0","0","NA","NA","2006-04-10","0","0","0","0","0","0",1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983256","1","1020","0","0","2005","2005","1","N0060400A0033","98AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1020","2005-04-01 00:00:00.0000000","2005-04-01 00:00:00.0000000","1020","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2931564","3","598612","0","0","2003","2007","0","","M6785403C0007","NA","","23356","","1700","","NA","NA","NA","U","","","D","NA","False","NA","NA","598612","2003-01-31 00:00:00.0000000","2007-06-11 00:00:00.0000000","3e+05","0","0","NA","0","1","0","0","0","1","1","NA","2007-06-11","2007-06-11","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Definitive Contract"
"515","18867062","2","4399.56","4399.56","4399.56","2006","2007","1","N0024405D0011","MU61","NA","","381680","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","4399.56","2006-08-25 00:00:00.0000000","2007-03-20 00:00:00.0000000","4399.56","4399.56","4399.56","NA","0","1","0","0","0","0","0","NA","2007-03-30","2007-03-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18761164","4","1035495","0","0","2003","2004","1","N0014003DH011","0007","NA","","362813","","1700","RA13A","NA","NA","NA","","","","","NA","False","NA","NA","1035495","2003-03-21 00:00:00.0000000","2004-09-24 00:00:00.0000000","916721","0","0","NA","0","1","0","0","0","0","0","NA","NA","2004-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983127","1","417","0","0","2005","2005","1","N0060400A0029","13AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","417","2005-03-08 00:00:00.0000000","2005-03-08 00:00:00.0000000","417","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-08","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2931693","1","69964","0","0","2004","2004","0","","M6785404C0014","NA","","23356","","1700","F9999","NA","NA","NA","J","515","","D","NA","True","NA","NA","69964","2004-03-03 00:00:00.0000000","2004-03-03 00:00:00.0000000","69964","0","0","22","0","0","0","0","0","0","0","NA","NA","2004-09-03","0","0","0","0","0","0",0,1,NA,NA,22,NA,"Definitive Contract"
"516","3479860","2","560","560","560","2011","2011","0","","N6279311PA035","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","D","NA","True","NA","NA","560","2011-01-04 00:00:00.0000000","2011-01-18 00:00:00.0000000","560","560","560","NA","0","1","0","0","0","0","0","NA","2011-01-20","2011-01-20","0","0","0","0","0","0",0,1,1,0,1,NA,"Purchase Order"
"3GYD","1148020","10","18008908","0","0","2001","2003","0","","F0470101C0502","NA","","23356","","5700","","NA","NA","NA","","3GYD","","A","NA","","NA","NA","18008908","2001-07-30 00:00:00.0000000","2002-11-22 00:00:00.0000000","3478260","0","0","NA","0","1","0","0","0","5","1","NA","NA","2007-09-30","0","0","0","-3272552","0","0",1,1,NA,NA,2,NA,"Definitive Contract"
"180","3052868","1","5501","5501","5501","2007","2007","0","","N0016407P0871","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","5501","2007-03-26 00:00:00.0000000","2007-03-26 00:00:00.0000000","5501","5501","5501","1","0","0","0","0","0","0","0","NA","2007-05-01","2007-05-01","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","16671434","1","2566","0","0","2006","2006","1","GS24F0806A","N0016406F0152","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","2566","2006-02-17 00:00:00.0000000","2006-02-17 00:00:00.0000000","2566","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-03-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18982921","1","1542","0","0","2005","2005","1","N0060400A0002","6017","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1542","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1542","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"374","18800833","59","144172588.5275","187619055.9063","169629025","2009","2013","1","N0017804D4030","EH03","NA","","402412","","1700","N00024","NA","NA","NA","","374","FAIR","A","NA","False","NA","NA","144172588.5275","2009-07-22 00:00:00.0000000","2013-09-27 00:00:00.0000000","19091741","28472599","169629025","NA","0","1","0","0","0","0","0","NA","2014-09-22","2014-07-31","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3050123","1","11714","0","0","2006","2006","0","","N0016406P0675","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","11714","2006-02-09 00:00:00.0000000","2006-02-09 00:00:00.0000000","11714","0","0","3","0","0","0","0","0","0","0","NA","NA","2006-02-17","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"515","2932566","3","69999","69999","99995","2007","2007","0","","M6785407C0022","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","69999","2007-02-09 00:00:00.0000000","2007-07-11 00:00:00.0000000","69999","69999","99995","NA","0","1","0","0","0","1","1","NA","2007-08-09","2007-08-09","0","0","0","0","0","0",0,1,NA,NA,13,NA,"Definitive Contract"
"198","18983319","1","950","0","0","2005","2005","1","N0060400A0038","42AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","950","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","950","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17809027","1","8796","8796","8796","2007","2007","1","GS35F0639N","N0016407F0259","NA","","127085","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8796","2007-03-20 00:00:00.0000000","2007-03-20 00:00:00.0000000","8796","8796","8796","1","0","0","0","0","0","0","0","NA","2007-03-27","2007-03-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983316","1","5939","0","0","2005","2005","1","N0060400A0038","39AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","5939","2005-04-15 00:00:00.0000000","2005-04-15 00:00:00.0000000","5939","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-19","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","1420368","7","2599405","2599405","2599405","2009","2012","0","","FA865009C5319","NA","","23356","","5700","FA8650","NA","NA","NA","U","198","","D","NA","False","NA","NA","2599405","2009-09-16 00:00:00.0000000","2012-01-31 00:00:00.0000000","1250000","2599405","2599405","NA","0","1","0","0","0","3","1","NA","2012-03-12","2012-03-12","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Definitive Contract"
